row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source
3917,11,RAGHUBANS PRASAD SINGH,M,JD,,MoS,Independent Charge,"Monday, 21 April 1997","Monday, 9 June 1997",Lok Sabha,VAISHALI,Bihar,agriculture,agriculture,,,11_Bihar_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf
3918,11,RAGHUBANS PRASAD SINGH,M,JD,,MoS,Independent Charge,"Monday, 9 June 1997","Saturday, 10 January 1998",Lok Sabha,VAISHALI,Bihar,food & consumer affairs,"food, consumer affairs, public distribution",,,11_Bihar_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1635.pdf
3919,14,RAGHUBANS PRASAD SINGH,M,RJD,,CM,,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,VAISHALI,Bihar,rural development,"rural development, community development, panchayati raj, rural development",,,14_Bihar_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3920,14,RAGHUNATH JHA,M,RJD,,MoS,,"Sunday, 6 April 2008","Friday, 22 May 2009",Lok Sabha,BETTIAH,Bihar,heavy industries & public enterprises,heavy industry,,,14_Bihar_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3921,16,DHARMENDRA PRADHAN,M,BJP,,MoS,Independent Charge,"Tuesday, 27 May 2014","Sunday, 3 September 2017",Rajya Sabha,,Madhya_Pradesh,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf
3922,16,DHARMENDRA PRADHAN,M,BJP,,CM,,"Sunday, 3 September 2017","Thursday, 30 May 2019",Rajya Sabha,,Madhya_Pradesh,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3923,15,RAJEEV SHUKLA,M,INC,,MoS,,"Tuesday, 12 July 2011","Monday, 26 May 2014",Rajya Sabha,,Maharashtra,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf
3924,15,RAJEEV SHUKLA,M,INC,,MoS,,"Sunday, 28 October 2012","Monday, 26 May 2014",Rajya Sabha,,Maharashtra,planning,"statistics, planning and program implementation",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf
3925,16,RAO INDERJIT SINGH,M,BJP,,MoS,Independent Charge,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,GURGAON,Haryana,planning,"statistics, planning and program implementation",,,16_Haryana_9_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3926,10,RAJESH PILOT,M,INC,,MoS,Independent Charge,"Friday, 21 June 1991","Monday, 18 January 1993",Lok Sabha,DAUSA,Rajasthan,communications,"electronics, information technology & communications",,,10_Rajasthan_7_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf
3927,10,RAJESH PILOT,M,INC,,MoS,,"Monday, 18 January 1993","Friday, 15 September 1995",Lok Sabha,DAUSA,Rajasthan,home affairs,home affairs,,,10_Rajasthan_7_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf
3928,10,RAJESH PILOT,M,INC,,MoS,Independent Charge,"Friday, 15 September 1995","Thursday, 16 May 1996",Lok Sabha,DAUSA,Rajasthan,environment & forests,"environment, forests, climate change",,,10_Rajasthan_7_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf
3929,13,RAJIV PRATAP RUDI,M,BJP,,MoS,,"Saturday, 1 September 2001","Saturday, 24 May 2003",Lok Sabha,CHAPRA,Bihar,commerce & industry,"commerce, industry, civil supplies",,,13_Bihar_7_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf
3930,13,RAJIV PRATAP RUDI,M,BJP,,MoS,Independent Charge,"Saturday, 24 May 2003","Saturday, 22 May 2004",Lok Sabha,CHAPRA,Bihar,civil aviation,"transport: shipping, railways, civil aviation, tourism",,,13_Bihar_7_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf
3931,16,DR. JITENDRA SINGH,M,BJP,,MoS,,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,Prime Minister's Office,prime minister's office,,,16_Jammu_&_Kashmir_5_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3932,16,PIYUSH GOYAL,M,BJP,,MoS,Independent Charge,"Tuesday, 27 May 2014","Sunday, 3 September 2017",Rajya Sabha,,Maharashtra,power,"irrigation, power & energy",,,,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf
3933,9,RAJMANGAL PANDE,M,JD,,CM,,"Wednesday, 21 November 1990","Friday, 21 June 1991",Lok Sabha,DEORIA,Uttar_Pradesh,human resource development,human resource development,,,9_Uttar_Pradesh_41_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf
3934,13,RAJNATH SINGH,M,BJP,,CM,,"Monday, 22 November 1999","Wednesday, 25 October 2000",Rajya Sabha,,Uttar_Pradesh,surface transport,"transport: shipping, railways, civil aviation, tourism",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1674.pdf
3935,13,RAJNATH SINGH,M,BJP,,CM,,"Saturday, 24 May 2003","Saturday, 22 May 2004",Rajya Sabha,,Uttar_Pradesh,agriculture,agriculture,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf
3936,13,RAJNATH SINGH,M,BJP,,CM,,"Saturday, 17 January 2004","Saturday, 22 May 2004",Rajya Sabha,,Uttar_Pradesh,food processing industries,"food, consumer affairs, public distribution",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1467.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf
3937,16,RAJ KUMAR SINGH,M,BJP,,MoS,Independent Charge,"Sunday, 3 September 2017","Thursday, 30 May 2019",Lok Sabha,ARRAH,Bihar,power,"irrigation, power & energy",,,16_Bihar_32_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3938,9,RAM BAHADUR SINGH,M,JD,,MoS,,"Wednesday, 21 November 1990","Friday, 21 June 1991",Lok Sabha,Maharajganj,Bihar,agriculture,agriculture,,,not_in_TCPD_IED,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1542.pdf
3939,11,RAM JETHMALANI,M,IND,,CM,,"Thursday, 16 May 1996","Saturday, 1 June 1996",Rajya Sabha,,Maharashtra,"law, justice, & company affairs",law & justice,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf
3940,12,RAM JETHMALANI,M,IND,,CM,,"Thursday, 19 March 1998","Tuesday, 8 June 1999",Rajya Sabha,,Maharashtra,urban development,"works, housing, urban development",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1654.pdf
3941,12,RAM JETHMALANI,M,IND,,CM,,"Wednesday, 9 June 1999","Wednesday, 13 October 1999",Rajya Sabha,,Maharashtra,"law, justice, & company affairs",law & justice,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1654.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf
3942,13,RAM JETHMALANI,M,BJP,,CM,,"Wednesday, 13 October 1999","Tuesday, 7 November 2000",Rajya Sabha,,Maharashtra,"law, justice, & company affairs",law & justice,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf
3943,16,NARENDRA MODI,M,BJP,,PM,,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,VARANASI,Uttar_Pradesh,prime minister,prime minister's office,,,16_Uttar_Pradesh_77_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3944,10,RAM LAKHAN SINGH YADAV,M,JD,,CM,,"Thursday, 17 February 1994","Thursday, 16 May 1996",Lok Sabha,ARRAH,Bihar,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,10_Bihar_36_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1530.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf
3945,10,RAM LAL RAHI,M,INC,,DCM,,"Friday, 21 June 1991","Thursday, 16 May 1996",Lok Sabha,MISRIKH,Uttar_Pradesh,home affairs,home affairs,,,10_Uttar_Pradesh_18_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf
3946,10,RAM LAL RAHI,M,INC,,MoS,,"Friday, 15 September 1995","Thursday, 16 May 1996",Lok Sabha,MISRIKH,Uttar_Pradesh,home affairs,home affairs,,,10_Uttar_Pradesh_18_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf
3947,12,RAM NAIK,M,BJP,,MoS,,"Thursday, 19 March 1998","Wednesday, 5 May 1999",Lok Sabha,MUMBAI NORTH,Maharashtra,parliamentary affairs,parliamentary affairs,,,12_Maharashtra_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1653.pdf
3948,12,RAM NAIK,M,BJP,,MoS,,"Thursday, 19 March 1998","Friday, 6 August 1999",Lok Sabha,MUMBAI NORTH,Maharashtra,railways,"transport: shipping, railways, civil aviation, tourism",,,12_Maharashtra_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1656.pdf
3949,12,RAM NAIK,M,BJP,,MoS,,"Monday, 20 April 1998","Wednesday, 13 October 1999",Lok Sabha,MUMBAI NORTH,Maharashtra,planning & programme implementation,"statistics, planning and program implementation",,,12_Maharashtra_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1642.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf
3950,12,RAM NAIK,M,BJP,,MoS,,"Wednesday, 5 May 1999","Wednesday, 13 October 1999",Lok Sabha,MUMBAI NORTH,Maharashtra,home affairs,home affairs,,,12_Maharashtra_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1653.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf
3951,12,RAM NAIK,M,BJP,,MoS,Independent Charge,"Friday, 6 August 1999","Wednesday, 13 October 1999",Lok Sabha,MUMBAI NORTH,Maharashtra,railways,"transport: shipping, railways, civil aviation, tourism",,,12_Maharashtra_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1656.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf
3952,13,RAM NAIK,M,BJP,,CM,,"Wednesday, 13 October 1999","Saturday, 22 May 2004",Lok Sabha,MUMBAI NORTH,Maharashtra,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,13_Maharashtra_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf
3953,11,RAM VILAS PASWAN,M,JD,,CM,,"Saturday, 1 June 1996","Saturday, 29 June 1996",Lok Sabha,HAJIPUR,Bihar,parliamentary affairs,parliamentary affairs,,,11_Bihar_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf
3954,11,RAM VILAS PASWAN,M,JD,,CM,,"Saturday, 1 June 1996","Monday, 21 April 1997",Lok Sabha,HAJIPUR,Bihar,railways,"transport: shipping, railways, civil aviation, tourism",,,11_Bihar_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1612.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf
3955,11,RAM VILAS PASWAN,M,JD,,CM,,"Monday, 21 April 1997","Thursday, 19 March 1998",Lok Sabha,HAJIPUR,Bihar,railways,"transport: shipping, railways, civil aviation, tourism",,,11_Bihar_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf
3956,13,RAM VILAS PASWAN,M,JD(U),,CM,,"Wednesday, 13 October 1999","Saturday, 1 September 2001",Lok Sabha,HAJIPUR,Bihar,communications,"electronics, information technology & communications",,,13_Bihar_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf
3957,13,RAM VILAS PASWAN,M,JD(U),,CM,,"Saturday, 1 September 2001","Monday, 29 April 2002",Lok Sabha,HAJIPUR,Bihar,coal & mines,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,13_Bihar_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1698.pdf
3958,14,RAM VILAS PASWAN,M,LJNSP,,CM,,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,HAJIPUR,Bihar,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,14_Bihar_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3959,14,RAM VILAS PASWAN,M,LJNSP,,CM,,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,HAJIPUR,Bihar,steel,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,14_Bihar_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3960,16,MANOJ SINHA,M,BJP,,MoS,,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,GHAZIPUR,Uttar_Pradesh,railways,"transport: shipping, railways, civil aviation, tourism",,,16_Uttar_Pradesh_75_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3961,16,D.V. SADANANDA GOWDA,M,BJP,,CM,,"Tuesday, 27 May 2014","Sunday, 9 November 2014",Lok Sabha,BANGALORE NORTH,Karnataka,railways,"transport: shipping, railways, civil aviation, tourism",,,16_Karnataka_24_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf
3962,16,PIYUSH GOYAL,M,BJP,,CM,,"Sunday, 3 September 2017","Thursday, 30 May 2019",Rajya Sabha,,Maharashtra,railways,"transport: shipping, railways, civil aviation, tourism",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3963,11,RAMAKANT D. KHALAP,M,MAG,,MoS,Independent Charge,"Saturday, 29 June 1996","Monday, 21 April 1997",Lok Sabha,PANAJI,Goa,"law, justice, & company affairs",law & justice,,,11_Goa_1_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf
3964,11,RAMAKANT D. KHALAP,M,MAG,,MoS,Independent Charge,"Monday, 21 April 1997","Thursday, 19 March 1998",Lok Sabha,PANAJI,Goa,law & justice,law & justice,,,11_Goa_1_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf
3965,16,SURESH PRABHU,M,BJP,,CM,,"Sunday, 9 November 2014","Wednesday, 22 June 2016",Rajya Sabha,,Haryana,railways,"transport: shipping, railways, civil aviation, tourism",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,Rajya Sabha Former Members List
3966,12,RAMESH BAIS,M,BJP,,MoS,,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Lok Sabha,RAIPUR,Madhya_Pradesh,steel & mines,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,12_Madhya_Pradesh_17_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf
3967,13,RAMESH BAIS,M,BJP,,MoS,,"Wednesday, 13 October 1999","Saturday, 30 September 2000",Lok Sabha,RAIPUR,Madhya_Pradesh,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,13_Madhya_Pradesh_17_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf
3968,13,RAMESH BAIS,M,BJP,,MoS,,"Saturday, 30 September 2000","Wednesday, 29 January 2003",Lok Sabha,RAIPUR,Madhya_Pradesh,information & broadcasting,"electronics, information technology & communications",,,13_Madhya_Pradesh_17_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf
3969,13,RAMESH BAIS,M,BJP,,MoS,Independent Charge,"Wednesday, 29 January 2003","Friday, 9 January 2004",Lok Sabha,RAIPUR,Madhya_Pradesh,mines,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,13_Madhya_Pradesh_17_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1463.pdf
3970,13,RAMESH BAIS,M,BJP,,MoS,Independent Charge,"Friday, 9 January 2004","Saturday, 22 May 2004",Lok Sabha,RAIPUR,Madhya_Pradesh,environment & forests,"environment, forests, climate change",,,13_Madhya_Pradesh_17_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1463.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf
3971,16,RAJEN GOHAIN,M,BJP,,MoS,,"Tuesday, 5 July 2016","Thursday, 30 May 2019",Lok Sabha,NOWGONG,Assam,railways,"transport: shipping, railways, civil aviation, tourism",,,16_Assam_10_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3972,14,RAMESHWAR ORAON,M,INC,,MoS,,"Sunday, 6 April 2008","Friday, 22 May 2009",Lok Sabha,LOHARDAGA,Jharkhand,tribal affairs,"women, social justice, minority, tribal affairs",,,14_Jharkhand_12_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3973,10,RAMESHWAR THAKUR,M,INC,,MoS,,"Wednesday, 26 June 1991","Monday, 18 January 1993",Rajya Sabha,,Bihar,finance,finance,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1545.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf
